Country,L1Name,L2Name,number_of_urban_patches,patch_density,area_weigthed_mean_shape_index,area_weigthed_mean_nearest_neighbor,effective_mesh_size,area_weighted_mean_patch_size,Circuity_average,intersection_density,street_density,street_length_average,streets_per_node_average,urb_perfil,stt_perfil,area,population_density,CentLatitude,CentLongitude
Argentina,San Miguel de Tucuman-Tafi Viejo,Lules,166,0.3003,3.3481,87.3035,4.6093,206.4427,1.12411171357071,2.64486230055422,821.993486488943,182.860884244495,2.90538990825688,5,6,555.038347248695,5687.16116,-26.8662240376512,-65.4210729351011
Brasil,Braganca Paulista,BRAGAN5A PAULISTA,457,0.8919,4.7365,82.4349,57.9782,970.952,1.08614256134584,7.87725281931697,2111.25708210829,158.437267571699,2.87735454164922,1,2,515.02726814242,4938.747361,-22.9383490612822,-46.5559520732847
Mexico,Aguascalientes,Aguascalientes,803,0.6818,6.6717,68.7968,757.6096,7536.4004,1.04406114523874,16.0865126031439,2694.93519410346,97.8228988537855,3.00400460299194,3,4,1183.84888445479,6706.084063,21.8114362313013,-102.295802900869
Peru,Lima,PACHACAMAC,63,0.339,3.7269,99.9698,1.9005,64.638,1.05115474205471,14.2398047632143,2500.92437673482,101.102539134524,2.86303882604708,5,4,187.010990970839,16060.78905,-12.1599906113172,-76.8096200682695
Mexico,Ciudad del Carmen,Carmen,520,0.0607,3.3931,86.4684,7.0117,1525.9558,1.0382127140242,0.444569509037552,161.325129151325,201.851352611951,3.06769093743041,1,6,8619.57449195265,5602.700219,18.5240419873058,-91.4832283960206
Colombia,Santa Marta,CIENAGA,82,0.0619,2.6475,110.8538,3.047,509.3653,1.15225849570637,0.851029015528112,222.325102640701,140.994029619185,3.32255520504731,4,6,1333.67955650215,13004.17597,10.889521466401,-74.0434141984291
Brasil,Sao Paulo,SANTANA DE PARNA BA,344,1.9124,3.3901,68.6789,49.6475,319.8273,1.12887065623622,18.8368704187788,4126.11977981343,133.616584181417,2.76689689195855,4,4,180.76251119748,4012.606321,-23.4494519429561,-46.9168102704147
Brasil,Brusque,GUABIRUBA,123,0.7047,4.3107,88.5565,1.8025,68.8821,1.10893700765029,3.59816795427034,1383.75298325546,202.052156802718,2.15935541629364,5,3,175.367022334552,4101.587302,-27.1032597283465,-49.0212736873127
Mexico,Mexico City,Tepotzotlan,184,0.8883,5.1751,70.3202,70.4738,741.3653,1.08912438768707,3.7127953964427,1226.32268916642,193.570176035394,2.73033707865168,1,2,208.198922230033,4443.022352,19.725213125527,-99.3061936813653
Argentina,Santiago del Estero,Banda,251,0.0677,4.8708,108.3215,9.4628,1485.6568,1.03013262249712,0.850102476116528,319.887748430905,211.991430490853,3.24927953890489,1,6,3723.08055666239,6052.111251,-27.4521384663274,-64.1814909844124
Mexico,Mexico City,Chalco,189,0.8391,3.7805,63.2545,121.7125,770.1626,1.01934543507529,16.9642233437271,3165.02701680594,106.926000750055,2.92613390928725,4,4,226.417674548023,8615.276127,19.2536014221201,-98.8316954377534
Brasil,Teresina,TIMON,186,0.1067,4.0923,88.9367,15.0956,1461.7954,1.03636378305188,1.86235248488044,447.091761902545,135.922236008458,3.25599097829151,1,6,1754.76985507917,8674.888889,-5.18342138314283,-42.9803789819824
Peru,Arequipa,MIRAFLORES,4,0.1531,2.3919,62.8386,53.3715,368.6605,1.03174334161603,36.9153769125312,4437.83325977867,68.5940564612543,3.1551724137931,4,1,26.2763130469548,13468.15767,-16.3564685916652,-71.471278718789
Brasil,Alagoinhas,ALAGOINHAS,175,0.2327,6.2551,81.4949,38.1201,1533.6659,1.07384045790694,3.43064855463153,850.507782435649,149.763701868605,2.86170212765957,1,6,756.999721377444,7999.978604,-12.1153518952634,-38.4091737443835
Brasil,Parnaiba,PARNA0BA,178,0.4089,4.0577,75.0311,64.0072,1278.3259,1.02939351272114,9.44159817444016,1910.17359644505,114.455129303322,3.22312775330396,1,4,438.485087324263,6737.040095,-2.96007773915686,-41.7534849588486
Brasil,Tubarao,GRAVATAL,94,0.5708,2.4219,141.4596,0.192,15.3205,1.14606918584764,3.26556976874343,1249.61033501553,209.359295729169,2.31786542923433,5,3,165.361648423083,5238.164462,-28.3534279616708,-49.0201225391331
Brasil,Aracatuba,ARA2ATUBA,279,0.2391,5.9704,82.4727,96.8348,2825.5624,1.02768015012482,5.28016269635772,1100.3929937029,119.652114532539,3.29427917620137,2,2,1173.25930208047,4674.77266,-21.1139644201035,-50.574508262958
Peru,Chiclayo,JOSE LEONARDO ORTIZ,31,1.0596,2.9471,68.0379,299.667,900.4968,1.00877131491105,66.6385841314246,8521.57856347175,75.0377947541744,3.39869608826479,2,5,29.4724149019522,18374.62254,-6.73989814914155,-79.8423564330876
Brasil,Sao Jose dos Campos,CA0APAVA,288,0.7807,3.9985,81.2112,22.4788,473.2352,1.08423023932802,6.25491194277055,1823.22785803551,169.2013068246,2.78066528066528,1,2,370.748624635764,4980.140387,-23.1037321814057,-45.7132960123048
Brasil,Campinas,ITU,467,0.7303,5.7552,81.1431,85.5144,1495.6623,1.10389154703255,6.57236220236181,1801.07704604996,165.20521169896,2.88589083419155,1,2,642.539146500849,4341.407776,-23.3072768803347,-47.2845879130692
Brasil,Araruama,SAQUAREMA,437,1.2365,5.9408,66.9584,83.1171,961.6457,1.05568235688714,12.3919979459775,3213.49716140489,151.075721435199,2.83517512642817,2,4,355.229238996839,2443.003994,-22.8779689006058,-42.5186927680545
Argentina,Santa Rosa,Toay,94,0.0184,3.9131,245.5638,0.1857,171.1077,1.02257057227718,0.168569948530202,121.341197336244,414.2854489669,3.32013201320132,5,3,5107.67196352163,2278.428396,-36.6643924266376,-64.6938840858885
Peru,Trujillo,LA ESPERANZA,22,1.042,3.9418,61.106,631.1537,1123.1308,1.04222425126776,8.27722930628673,2773.7180005186,205.906189648767,3.04273504273504,2,4,12.3229641496737,14066.09522,-8.06341068519843,-79.0559437907809
Costa Rica,San Jose,POAS,157,2.1113,3.3966,92.69,2.7235,53.5913,1.16444955742495,3.60565364285916,1711.64761120376,266.470440470604,2.36650485436893,5,3,74.8824004587136,7735.439655,10.1056795295591,-84.2409950657974
Brasil,Belo Horizonte,RIBEIR6O DAS NEVES,197,1.2665,5.0373,62.52,267.8769,1064.5476,1.05864181788634,31.7493717622853,6598.7597151651,125.025825806653,2.95138766130457,2,1,156.349550383755,7777.931066,-19.7795605745714,-44.0720696841618
Brasil,Resende,RESENDE,205,0.1873,5.0502,85.1427,20.9631,1020.5992,1.17368576133237,2.79513238796647,943.489200515668,202.673294066832,2.84981989470767,1,3,1100.48454708002,5354.493543,-22.4407214858111,-44.4849417001953
Brasil,Florianopolis,BIGUA0U,217,0.5856,4.4983,80.1903,11.1732,348.5126,1.11069957907814,3.60986310614545,1149.23370347205,183.795093683241,2.48363252375923,1,2,372.313287368699,4979.841594,-27.4341898063422,-48.6954430589327
Mexico,Nogales,Nogales,117,0.0666,6.6416,71.0232,66.3505,3119.0684,1.08228963975864,1.92559356443059,456.014591284372,134.683602398763,2.6757970363718,2,6,1762.05408175184,5790.15974,31.1988340341676,-111.002443319763
Peru,Arequipa,UCHUMAYO,25,0.0924,2.2854,602.0554,0.0552,19.8338,1.16832993497797,1.15063332691037,362.013572080125,214.079168801031,2.53763440860215,5,3,272.024104186564,15251.19617,-16.4609304782303,-71.6905393120057
Argentina,Villa Mercedes,General Pedernera,428,0.0311,3.7158,184.1967,2.7523,1201.533,1.07914720319268,0.312333608626402,193.55055041346,349.163114025048,3.33601216333622,1,3,13818.5577241627,4097.006439,-33.9260337732697,-65.5454944139
Argentina,Buenos Aires,Cañuelas,396,0.3328,3.7226,107.5962,4.1791,364.234,1.0418723555699,1.87801642981962,868.642331137261,262.628959600765,3.20209339774557,1,6,1192.74781862006,3812.934886,-35.1465167503513,-58.6910789792324
Brasil,Belo Horizonte,SABAR0,196,0.6488,3.1087,89.4177,5.5829,134.3268,1.14052182659317,6.67017588497658,1986.33347774859,175.437383491294,2.74872198191112,5,2,303.740116443288,10333.09438,-19.8513880917348,-43.7791816012567
Brasil,Porto Alegre,ELDORADO DO SUL,187,0.367,2.6138,88.436,2.3538,173.4617,1.07347266050066,1.90052779876493,909.238077635375,274.508785061159,2.93777009507346,5,6,511.436875920287,5118.314096,-30.0782655836102,-51.498943822463
Mexico,Queretaro,Corregidora,215,0.9156,3.9069,91.8083,244.1181,1654.7505,1.08733051511913,18.3325716161316,3228.06424250115,104.338662787244,2.75892688456451,2,4,236.08253607975,4095.975474,20.4854420709006,-100.441074891359
Mexico,Tehuacan,Tehuaccn,254,0.4596,5.0671,73.7908,161.8548,2270.5821,1.02469534143395,6.9535616985327,1257.25602354536,102.223127918754,3.10414308354086,2,2,555.974070211497,6975.946064,18.4612876517969,-97.4450837654248
Mexico,Zamora,Zamora,128,0.3824,4.6053,133.5379,54.2446,793.0767,1.04650116630661,9.67729155075575,1607.15498749891,97.5027956388132,3.04038461538461,1,2,336.767780830731,8044.626128,20.0329817741346,-102.264070384669
Brasil,Palmas,PALMAS,315,0.142,4.745,90.2329,31.148,1108.3604,1.07999588708521,4.54554552896071,1142.75194176957,148.631990325968,2.96365363032029,1,2,2232.9553043374,3756.800888,-10.2184835849785,-48.1537569728223
Brasil,Curitiba,CAMPO LARGO,455,0.3642,6.2603,81.6171,20.5322,994.8711,1.16188248125995,2.08841007570309,1067.79839288521,288.443859869851,2.76453231041605,1,3,1255.02171747452,4477.686624,-25.2909989833188,-49.6186026682187
Mexico,Culiacan,Culiacan,1532,0.243,4.7509,111.6261,104.544,4174.9995,1.05706389438124,3.2579988287532,770.385608311541,133.179670429176,3.05642737896494,3,6,6332.72173639657,5416.832967,24.6514902972472,-107.266653856938
Mexico,Coatzacoalcos,Coatzacoalcos,255,0.818,4.3704,66.835,320.6043,1893.8335,1.04720082992209,20.2182467874881,3743.59386531961,104.031040167419,3.0989161750583,2,4,313.627589308289,5742.423984,18.1325584826999,-94.3973676312825
Mexico,Poza Rica de Hidalgo,Poza Rica de Hidalgo,77,1.2009,5.6538,63.8573,1506.1915,2989.471,1.03108323285607,74.040065655118,10132.5764352077,76.9412933734471,2.86415794802564,2,5,64.4380844045105,5999.808072,20.5300488825709,-97.4384718787937
Peru,Tacna,CORONEL GREGORIO ALBARRACIN LANCHIPA,27,0.1441,4.0563,64.398,57.3148,1005.6425,1.01038051802145,15.8124496051812,2207.08561070939,83.4168586933534,3.22915996137753,1,4,188.332616030865,8221.210588,-18.1076693552522,-70.24094516014
Colombia,Armenia,CALARCA,79,0.3583,3.5774,90.9282,3.164,182.8345,1.1391490878223,3.28248336231035,643.784850967762,111.613471995967,2.78656554712892,5,3,222.08794974269,19824.64418,4.46775104667746,-75.6572269289552
Brasil,Londrina,IBIPOR7,96,0.3226,4.483,93.2305,13.6561,458.3415,1.06330709812313,5.96742152351785,1474.99632093137,145.757201095157,2.99457326097681,1,2,299.12416828026,5583.863401,-23.2364083807961,-51.0377607611461
Colombia,Girardot,RICAURTE,105,0.82,2.041,102.3103,0.197,10.8446,1.10143405079672,2.09315503542701,649.998808623297,182.270798572871,2.65428571428571,5,6,128.991878494522,3770.040834,4.30763637345965,-74.7295296930915
Brasil,Araruama,IGUABA GRANDE,37,0.7128,4.5048,65.5757,69.2955,570.1923,1.04361982792361,30.5613852730342,5294.87609825708,103.536833738664,2.84725158562367,4,1,52.1900426224247,3641.508537,-22.8287087713288,-42.2179749668472
Brasil,Parauapebas,PARAUAPEBAS,453,0.0658,3.3855,114.7738,1.7414,565.9556,1.080090835783,0.943296036711629,225.819458317983,138.387117338846,3.20132993774759,1,6,6931.01608143266,7320.436381,-6.15173428579136,-50.4897724597564
Brasil,Rio de Janeiro,MARIC0,704,1.942,5.6022,62.9953,104.3597,766.8285,1.06993402682228,15.8232430586871,3953.53019553211,145.427572188907,2.8890024828392,2,4,364.27425014087,2597.099087,-22.9154106996073,-42.8168870617818
Peru,Huaraz,HUARAZ,19,0.045,2.6103,79.998,3.3541,351.2655,1.19642136286132,1.78903953355478,343.851218532683,111.993317592649,3.12692763938315,5,3,425.367905922071,14911.49784,-9.57041619947182,-77.471536676402
Mexico,Campeche,Campeche,373,0.115,4.2251,138.1922,31.0174,2326.7802,1.06099053475567,1.34044641504693,361.923074421372,157.043019329398,3.0342949364535,1,6,3260.85395949747,5939.637064,19.6170144016768,-90.2676439518737
Mexico,Celaya,Celaya,448,0.8102,5.3042,97.1399,460.48,3271.8411,1.05272347286181,16.0055863956769,3038.75044339522,111.062226561188,2.91853419255554,2,4,555.868418691804,6020.078665,20.5375655993328,-100.787864968595
Peru,Lima,CIENEGUILLA,26,0.1156,4.3944,245.7261,1.4612,136.2555,1.07547424302136,3.76010787658957,880.135185682466,136.715919210331,2.70009115770282,5,2,226.323293886945,13839.96683,-12.0764633993115,-76.7775258876869
Mexico,Orizaba,Camerino Z. Mendoza,15,0.7185,2.6411,62.8888,93.6463,424.28,1.03734963152075,18.5585539895002,3524.16081805856,104.16134759861,3.39400921658986,4,4,21.0145682805162,9418.185764,18.7904298239278,-97.1633954052944
Brasil,Resende,PORTO REAL,83,1.6376,2.9493,69.5926,15.4491,126.1601,1.07154499038128,14.0417401041534,3476.70237655853,148.974742994131,2.81103286384976,4,4,50.9908312423623,2687.387213,-22.4410561909099,-44.3260413996268
Brasil,Criciuma,COCAL DO SUL,52,0.7316,3.0996,80.1049,26.9436,380.6025,1.05095123870345,8.54501281421976,2281.24595816684,154.068637424447,2.8078431372549,4,2,71.3866688397351,3062.262764,-28.5983722697591,-49.3340098423219
Mexico,Mexico City,Milpa Alta,137,0.4594,5.0568,68.8924,16.3026,374.5231,1.1021141371632,4.99956964217885,1245.27600180413,137.926073707547,2.442908117752,1,2,299.825806476159,9967.41316,19.1394565990102,-99.0510954209283
Mexico,Torreon,Torreen,309,0.241,8.101,74.6939,778.4894,8755.7977,1.05574695163336,13.6184423477961,2254.71271957993,95.4563263975993,3.08984931785787,3,4,1288.25305801871,5599.331304,25.1700752055242,-103.248919335949
Brasil,Guarapuava,GUARAPUAVA,338,0.1085,5.3065,91.5854,29.2944,2424.5961,1.11109706148326,1.51997717339249,474.57650815014,176.182598273788,3.16819973718791,1,6,3130.31016734312,4565.484159,-25.3775786864014,-51.494231194288
Brasil,Catanduva,CATANDUVA,183,0.63,5.8673,68.4028,173.8477,1891.1765,1.02613279352899,13.3540929135994,2450.13900336594,106.38590056794,3.29774730656219,2,4,292.045294669796,4350.812538,-21.1337642419677,-48.9636883586361
Brasil,Guaratingueta,LORENA,114,0.2753,3.5985,72.2366,44.2627,1176.4832,1.05022721471703,4.53000760503362,987.696869002752,125.571214643493,3.07879924953095,1,2,416.114091708242,5455.794366,-22.7939729700058,-45.0599876096991
Mexico,Nuevo Laredo,Nuevo Laredo,452,0.3693,5.087,72.4536,187.6417,3173.2931,1.02497102266658,8.06093760964238,1528.07812347104,106.769549309451,3.2593141797961,2,2,1228.76524787287,5286.062124,27.475809853118,-99.6737990196975
Nicaragua,Esteli,Esteli,159,0.2014,3.9249,90.2982,9.6621,734.7032,1.08930571764868,2.14864919840284,479.975968632183,127.148439192449,3.03125,1,6,794.452626919678,10795.57713,13.1306644134026,-86.347377172962
Mexico,Tula de Allende,Tula de Allende,272,0.8094,6.2574,97.3658,50.943,678.9669,1.06436464671091,4.75662442564293,1267.04342308291,149.463621288252,2.69479606188466,1,2,337.844625978177,4104.77301,20.0641292329354,-99.3767424994851
Brasil,Volta Redonda,BARRA DO PIRAB,247,0.4268,3.3645,97.2854,1.0116,64.0764,1.18356563398866,2.41692406470603,1010.1957051021,239.178796387355,2.52980472764645,5,3,581.731143535537,10428.74813,-22.4262396852167,-43.9135570364805
Brasil,Linhares,LINHARES,267,0.0762,2.7302,121.5421,4.8814,698.2393,1.09018548278323,1.06712573974982,462.842059860738,242.688696164457,3.02379349046015,1,6,3522.54646287629,6068.303836,-19.3821265846285,-40.0287455594212
Brasil,Goiania,ARAGOI1NIA,51,0.2324,2.7464,182.5723,0.4246,59.8182,1.0972445879671,4.25315216412633,1414.15839522482,198.989327416138,3.10304219823356,5,2,220.777429013731,5504.846267,-16.9513191267232,-49.419105130887
Mexico,Xalapa,Banderilla,27,1.363,4.1183,86.3302,32.9731,231.4951,1.10252097377203,15.8783540297047,3454.82697669672,122.777808369292,2.43617021276595,4,4,19.9013071133719,6843.168527,19.5867863783265,-96.9429402486547
Brasil,Curitiba,QUATRO BARRAS,151,0.837,4.1729,81.949,5.786,139.4464,1.14239783556825,3.26636633639292,1504.38624028803,266.787374089647,2.68223086900129,5,3,181.241152715819,2724.272908,-25.3686547282794,-48.9943676542749
Brasil,Itajai,BARRA VELHA,157,1.1211,4.6333,65.6659,29.4217,390.7775,1.03066473537546,11.8150838415076,2842.79418786869,135.693640632634,2.77605633802816,4,4,140.667643352746,2158.201736,-26.6620899819029,-48.7270326797692
Chile,Concepcion,HUALQUI,56,0.1049,2.9306,66.4963,1.0648,165.9657,1.18474701150159,0.936745475589064,583.777119412232,358.463578449625,2.63268365817091,5,3,534.830445468605,6697.044047,-37.0445396413062,-72.8701161318272
Mexico,Mexico City,Chimalhuacrn,14,0.2571,3.4626,60.2986,3823.0029,4550.6174,1.01173989248013,114.967147372042,17799.1937409145,89.8534690048045,2.83725743855109,3,5,54.7373762317976,13430.38124,19.4162357327759,-98.9471670082114
Brasil,Vitoria de Santo Antao,VIT6RIA DE SANTO ANTEO,65,0.1745,3.6121,186.2733,20.5707,764.1427,1.08917731094434,7.81502718244174,1570.62180616024,117.905623330701,2.90324449594438,1,2,375.046680142733,13242.56932,-8.15418704173868,-35.2925797510281
Argentina,San Juan,Pocito,511,0.8988,3.4963,114.199,5.4753,207.6467,1.0188501131191,1.7406559307885,787.146920890134,257.77688100506,2.86974110032362,1,6,570.474602381746,3606.024828,-31.7476047632902,-68.585107584189
Mexico,Oaxaca de Juarez,San Antonio de la Cal,10,0.9093,3.682,67.2734,71.7949,275.1126,1.02777898692368,10.7574781476234,2502.20739071357,148.815047446233,2.76923076923076,4,4,11.0620722038175,7030.765479,17.024112214465,-96.6918184944176
Mexico,Pachuca de Soto,Mineral de la Reforma,102,0.8946,4.3455,65.6549,301.9118,1099.4681,1.05231662878665,26.0027440849756,4234.01435893023,97.0463943988309,2.80228348649401,2,1,114.603289185999,4089.181455,20.0589905732712,-98.7197036703474
Brasil,Arapiraca,ARAPIRACA,306,0.8595,4.3071,87.4411,93.3306,1206.5719,1.04044804284348,16.5242467817806,3536.94223704022,127.326710872286,2.98222819593787,1,4,358.442964343197,8048.26592,-9.74928871985077,-36.6418137519258
Brasil,Goiania,SENADOR CANEDO,198,0.8074,4.1159,76.7681,45.7428,686.1193,1.05513468393657,16.2975385331921,3693.85829503226,136.541019919391,3.15339163318364,1,4,246.66301551076,5295.5317,-16.7044900936328,-49.1078766408723
Colombia,Sogamoso,NOBSA,80,1.4421,2.615,78.5601,4.0662,57.0668,1.14118542476276,3.68555439736576,1140.26487684197,180.039119312432,2.81496062992125,5,2,55.8938975767764,3994.889698,5.77845241645613,-72.9316301643845
Peru,Lima,CALLAO,49,1.0018,5.1855,60.3365,2029.7441,2915.9998,1.03670927527732,110.24417219679,14599.9556846198,80.9958437318668,3.06848381601362,2,5,49.2633750317923,12431.62032,-12.0167449451306,-77.1211322669241
Peru,Pisco,PISCO,22,0.9586,2.587,63.9446,118.7041,436.4751,1.04288422574631,57.4829342381548,7845.30497747674,78.4364432630743,3.19877049180327,4,1,23.0851124353215,8890.170632,-13.7021784844244,-76.1900378192091
Mexico,Puerto Vallarta,Puerto Vallarta,193,0.2836,5.2148,72.1093,99.2532,1852.0199,1.08443033858645,8.80013887357268,1745.2518530822,109.769184534995,2.97428884026258,1,2,684.307382703289,6954.472548,20.6978617840904,-105.14914336699
Brasil,Pocos de Caldas,PO5OS DE CALDAS,202,0.3693,4.5416,84.6497,68.1576,1295.8218,1.10241278175314,6.61173781739585,1571.48109304306,140.819010348456,2.96145507106721,1,2,549.931062062605,5443.634581,-21.8080013534338,-46.5632380147316
Colombia,Cucuta,VILLA DEL ROSARIO,72,0.7747,4.8481,72.9763,66.9802,644.7949,1.05808249826691,11.3647714149159,2310.46695232081,109.691701550441,2.9062271062271,4,4,93.6226485473812,8146.111059,7.75801870472574,-72.4817978715696
Brasil,Castanhal,CASTANHAL,240,0.2333,5.5932,94.3608,50.0051,1914.0695,1.02712446738548,4.02677027319244,902.046544463416,127.452706898285,3.18594055109568,1,2,1035.81771917005,6491.664806,-1.26894186667352,-47.8769964493415
Mexico,Chilpancingo,Chilpancingo de los Bravo,142,0.0651,4.7918,285.0644,17.394,1402.9838,1.14420914855545,0.986450990976307,210.53422474241,124.397816400706,2.8012048192771,1,3,2192.7090344947,8854.549424,17.3908335269546,-99.697447390346
Brasil,Taubate,TREMEMB,113,0.5906,2.8849,85.2468,8.324,197.4782,1.05576943032327,5.76822440274,1160.30295868483,121.239175793688,2.87039877300613,5,2,192.260203932635,5232.550931,-22.9408944737424,-45.6041965213269
Brasil,Criciuma,NOVA VENEZA,92,0.3118,2.9908,129.3089,0.9335,68.3102,1.07152827446378,1.79325765842719,845.905233084618,269.333633432991,2.6875,5,3,296.109149460275,3355.15873,-28.6846393171658,-49.5849177632397
